"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.758387552E1,-4.331250191E0,-2.381250143E0,-5.304375076E1,5.327353541E1
3.759387552E1,-4.537500381E0,-2.606250048E0,-5.304375076E1,5.330122835E1
3.760387552E1,-4.518750191E0,-2.193750143E0,-5.315625381E1,5.339306100E1
3.761387552E1,-4.312500000E0,-2.175000191E0,-5.298750305E1,5.320717773E1
3.762387552E1,-4.068750381E0,-2.043750048E0,-5.295000076E1,5.314540643E1
3.763387552E1,-4.162500381E0,-2.043750048E0,-5.300625229E1,5.320870329E1
3.764387552E1,-4.087500095E0,-2.212500095E0,-5.268750381E1,5.289211540E1
3.765387552E1,-3.750000238E0,-2.137500048E0,-5.280000305E1,5.297614303E1
3.766387552E1,-3.600000143E0,-2.025000095E0,-5.293125153E1,5.309216528E1
3.767387552E1,-3.393750191E0,-2.006250143E0,-5.270625305E1,5.285349270E1
3.768387552E1,-3.281250238E0,-2.287500143E0,-5.259375381E1,5.274563679E1
3.769387552E1,-3.525000095E0,-2.550000191E0,-5.281875229E1,5.299762938E1
3.770387552E1,-3.768750191E0,-2.887500048E0,-5.293125153E1,5.314375337E1
3.771387552E1,-3.750000238E0,-3.056250095E0,-5.304375076E1,5.326389642E1
3.772387552E1,-3.843750238E0,-2.812500000E0,-5.313750076E1,5.335052539E1
3.773387552E1,-4.200000286E0,-2.718750000E0,-5.304375076E1,5.327918073E1
3.774387552E1,-4.481250286E0,-2.662500143E0,-5.287500381E1,5.313131411E1
3.775387552E1,-4.387500286E0,-2.400000095E0,-5.311875153E1,5.335364957E1
3.776387552E1,-4.368750095E0,-2.568750143E0,-5.332500076E1,5.356528877E1
3.777387552E1,-4.125000000E0,-2.568750143E0,-5.323125076E1,5.345259732E1
3.778387552E1,-3.806250095E0,-2.081250191E0,-5.304375076E1,5.322084777E1
3.779387552E1,-3.975000143E0,-2.043750048E0,-5.244375229E1,5.263387402E1
3.780387552E1,-3.731250048E0,-2.212500095E0,-5.263125229E1,5.280971597E1
3.781387552E1,-3.281250238E0,-2.325000048E0,-5.259375381E1,5.274727641E1
3.782387552E1,-3.281250238E0,-2.568750143E0,-5.259375381E1,5.275858244E1
3.783387552E1,-3.600000143E0,-2.700000048E0,-5.266875076E1,5.286064044E1
3.784387552E1,-3.600000143E0,-2.362500191E0,-5.280000305E1,5.297529359E1
3.785387552E1,-4.031250000E0,-2.362500191E0,-5.308125305E1,5.328650682E1
3.786387552E1,-4.387500286E0,-2.662500143E0,-5.291250229E1,5.316081230E1
3.787387552E1,-4.293750286E0,-2.343750000E0,-5.353125381E1,5.375429834E1
3.788387552E1,-4.406250000E0,-2.456250191E0,-5.341875076E1,5.365641748E1
3.789387552E1,-4.931250095E0,-2.568750143E0,-5.360625076E1,5.389383848E1
3.790387552E1,-5.156250000E0,-2.231250048E0,-5.396250153E1,5.425418843E1
3.791387552E1,-5.081250191E0,-2.493750095E0,-5.413125229E1,5.442637566E1
3.792387552E1,-5.193750381E0,-2.662500143E0,-5.388750076E1,5.420264466E1
3.793387552E1,-4.800000191E0,-2.568750143E0,-5.328750229E1,5.356488009E1
3.794387552E1,-4.443750381E0,-2.381250143E0,-5.345625305E1,5.369346571E1
3.795387552E1,-4.631250381E0,-2.418750048E0,-5.345625305E1,5.371098419E1
3.796387552E1,-4.631250381E0,-2.493750095E0,-5.341875076E1,5.367709197E1
3.797387552E1,-4.012500286E0,-2.343750000E0,-5.332500076E1,5.352708687E1
3.798387552E1,-3.806250095E0,-2.943750143E0,-5.259375381E1,5.281340876E1
3.799387552E1,-3.731250048E0,-2.681250095E0,-5.231250381E1,5.251389706E1
3.800387552E1,-3.768750191E0,-2.512500048E0,-5.221875381E1,5.241482981E1
3.801387552E1,-3.656250238E0,-2.381250143E0,-5.257500076E1,5.275575062E1
3.802387552E1,-3.881250143E0,-2.456250191E0,-5.253750229E1,5.273790302E1
3.803387552E1,-3.750000238E0,-2.587500095E0,-5.238750076E1,5.258524408E1
3.804387552E1,-3.675000191E0,-2.531250000E0,-5.261250305E1,5.280140462E1
3.805387552E1,-3.975000143E0,-2.550000191E0,-5.259375381E1,5.280536021E1
3.806387552E1,-3.806250095E0,-2.100000143E0,-5.291250229E1,5.309077546E1
3.807387552E1,-3.918750048E0,-2.081250191E0,-5.313750076E1,5.332243610E1
3.808387552E1,-3.993750095E0,-2.381250143E0,-5.302500153E1,5.322848090E1
3.809387552E1,-3.975000143E0,-2.512500048E0,-5.298750305E1,5.319575887E1
3.810387552E1,-4.275000095E0,-2.700000048E0,-5.274375153E1,5.298555417E1
3.811387552E1,-4.218750000E0,-2.625000000E0,-5.274375153E1,5.297727628E1
3.812387552E1,-4.200000286E0,-2.681250095E0,-5.272500229E1,5.295993741E1
3.813387552E1,-4.181250095E0,-2.756250143E0,-5.270625305E1,5.294363869E1
3.814387552E1,-4.387500286E0,-3.037500143E0,-5.261250305E1,5.288243606E1
3.815387552E1,-4.575000286E0,-3.281250238E0,-5.248125076E1,5.278237312E1
3.816387552E1,-4.312500000E0,-3.150000095E0,-5.250000381E1,5.277092530E1
3.817387552E1,-4.256250381E0,-3.168750048E0,-5.251875305E1,5.278613517E1
3.818387552E1,-3.862500191E0,-3.037500143E0,-5.272500229E1,5.295348129E1
3.819387552E1,-3.693750143E0,-2.943750143E0,-5.272500229E1,5.293614381E1
3.820387552E1,-3.937500238E0,-2.700000048E0,-5.266875076E1,5.288469736E1
3.821387552E1,-4.181250095E0,-2.625000000E0,-5.257500076E1,5.280628923E1
3.822387552E1,-4.312500000E0,-2.568750143E0,-5.295000076E1,5.318739244E1
3.823387552E1,-4.012500286E0,-2.381250143E0,-5.283750153E1,5.304311528E1
3.824387552E1,-4.331250191E0,-2.643750191E0,-5.285625076E1,5.309926919E1
3.825387552E1,-4.912500381E0,-2.606250048E0,-5.296875381E1,5.325987308E1
3.826387552E1,-5.137500286E0,-2.718750000E0,-5.291250229E1,5.323080320E1
3.827387552E1,-5.568750381E0,-2.981250048E0,-5.310000229E1,5.347437775E1
3.828387552E1,-5.831250191E0,-3.281250238E0,-5.293125153E1,5.335248326E1
3.829387552E1,-6.056250095E0,-3.431250095E0,-5.287500381E1,5.333120729E1
3.830387552E1,-6.318750381E0,-3.543750048E0,-5.240625381E1,5.290463316E1
3.831387552E1,-6.431250095E0,-3.393750191E0,-5.274375153E1,5.324266938E1
3.832387552E1,-6.693750381E0,-3.018750191E0,-5.319375229E1,5.369817901E1
3.833387552E1,-6.900000095E0,-3.281250238E0,-5.302500153E1,5.357263659E1
3.834387552E1,-6.993750095E0,-3.168750048E0,-5.340000153E1,5.394917683E1
3.835387552E1,-7.050000191E0,-3.056250095E0,-5.315625381E1,5.370875615E1
3.836387552E1,-6.693750381E0,-3.056250095E0,-5.326875305E1,5.377459447E1
3.837387552E1,-6.787500381E0,-3.543750048E0,-5.358750153E1,5.413177113E1
3.838387552E1,-6.393750191E0,-3.581250191E0,-5.407500076E1,5.456932382E1
3.839387552E1,-6.468750477E0,-4.143750191E0,-5.396250153E1,5.450657730E1
3.840387552E1,-6.337500095E0,-4.425000191E0,-5.355000305E1,5.410496614E1
3.841387552E1,-6.300000191E0,-4.181250095E0,-5.379375076E1,5.432255955E1
3.842387552E1,-6.468750477E0,-4.312500000E0,-5.385000229E1,5.440831862E1
3.843387552E1,-6.075000286E0,-4.368750095E0,-5.396250153E1,5.447883237E1
3.844387552E1,-6.225000381E0,-4.518750191E0,-5.426250076E1,5.480500636E1
3.845387552E1,-6.206250191E0,-4.368750095E0,-5.415000153E1,5.467930307E1
3.846387552E1,-6.356250286E0,-4.162500381E0,-5.422500229E1,5.475471852E1
3.847387552E1,-6.825000286E0,-4.218750000E0,-5.420625305E1,5.479686442E1
3.848387552E1,-6.843750477E0,-4.443750381E0,-5.418750381E1,5.479844348E1
3.849387552E1,-6.543750286E0,-4.537500381E0,-5.452500153E1,5.510340615E1
3.850387552E1,-6.562500477E0,-4.668750286E0,-5.445000076E1,5.504240388E1
3.851387552E1,-6.693750381E0,-4.612500191E0,-5.450625229E1,5.510910080E1
3.852387552E1,-7.050000191E0,-4.537500381E0,-5.433750153E1,5.498050095E1
3.853387552E1,-6.825000286E0,-4.068750381E0,-5.433750153E1,5.491538428E1
3.854387552E1,-7.050000191E0,-4.200000286E0,-5.420625305E1,5.482390332E1
3.855387552E1,-6.656250477E0,-3.862500191E0,-5.409375381E1,5.463843684E1
3.856387552E1,-6.525000095E0,-3.450000048E0,-5.430000305E1,5.479934724E1
3.857387552E1,-6.787500381E0,-3.356250048E0,-5.377500153E1,5.430548190E1
3.858387552E1,-6.581250191E0,-2.962500095E0,-5.356875229E1,5.405275648E1
3.859387552E1,-6.600000381E0,-2.812500000E0,-5.345625305E1,5.393552773E1
3.860387552E1,-6.487500191E0,-2.906250000E0,-5.319375229E1,5.366664914E1
3.861387552E1,-6.356250286E0,-3.000000000E0,-5.304375076E1,5.350739587E1
3.862387552E1,-6.337500095E0,-2.700000048E0,-5.311875153E1,5.356356664E1
3.863387552E1,-6.131250381E0,-2.287500143E0,-5.311875153E1,5.352033867E1
3.864387552E1,-6.187500477E0,-2.175000191E0,-5.310000229E1,5.350351419E1
3.865387552E1,-5.943750381E0,-2.118750095E0,-5.296875381E1,5.334328591E1
3.866387552E1,-5.362500191E0,-2.118750095E0,-5.291250229E1,5.322573070E1
3.867387552E1,-5.662500381E0,-2.381250143E0,-5.280000305E1,5.315613403E1
3.868387552E1,-5.418750286E0,-2.156250000E0,-5.308125305E1,5.340067129E1
3.869387552E1,-5.118750095E0,-2.025000095E0,-5.326875305E1,5.355242553E1
3.870387552E1,-4.481250286E0,-2.193750143E0,-5.319375229E1,5.342723487E1
3.871387552E1,-4.631250381E0,-2.381250143E0,-5.323125076E1,5.348537080E1
3.872387552E1,-5.062500000E0,-2.775000095E0,-5.300625229E1,5.331971787E1
3.873387552E1,-5.175000191E0,-2.925000191E0,-5.319375229E1,5.352486839E1
3.874387552E1,-6.093750477E0,-3.056250095E0,-5.347500229E1,5.390779470E1
3.875387552E1,-6.037500381E0,-3.037500143E0,-5.364375305E1,5.406782832E1
3.876387552E1,-6.112500191E0,-2.925000191E0,-5.366250229E1,5.408865349E1
3.877387552E1,-6.750000477E0,-2.925000191E0,-5.364375305E1,5.414582508E1
3.878387552E1,-7.106250286E0,-2.737500191E0,-5.349375153E1,5.403308387E1
3.879387552E1,-7.275000095E0,-3.075000048E0,-5.347500229E1,5.405513039E1
3.880387552E1,-6.918750286E0,-3.168750048E0,-5.323125076E1,5.377244778E1
3.881387552E1,-7.500000477E0,-3.000000000E0,-5.349375153E1,5.410019833E1
3.882387552E1,-7.406250477E0,-2.906250000E0,-5.330625153E1,5.389670943E1
3.883387552E1,-7.218750477E0,-2.568750143E0,-5.319375229E1,5.374275875E1
3.884387552E1,-7.331250191E0,-2.812500000E0,-5.334375381E1,5.391858174E1
3.885387552E1,-7.106250286E0,-2.812500000E0,-5.323125076E1,5.377708627E1
3.886387552E1,-7.312500477E0,-3.131250143E0,-5.343750381E1,5.402632881E1
3.887387552E1,-7.293750286E0,-2.981250048E0,-5.332500076E1,5.390401053E1
3.888387552E1,-7.368750095E0,-2.775000095E0,-5.349375153E1,5.407014477E1
3.889387552E1,-7.500000477E0,-3.037500143E0,-5.308125305E1,5.369446750E1
3.890387552E1,-7.481250286E0,-3.337500095E0,-5.325000381E1,5.387644122E1
3.891387552E1,-7.575000286E0,-3.787500143E0,-5.313750076E1,5.380817572E1
3.892387552E1,-7.575000286E0,-3.618750095E0,-5.274375153E1,5.340767086E1
3.893387552E1,-7.256250381E0,-3.712500095E0,-5.291250229E1,5.353661107E1
3.894387552E1,-6.600000381E0,-3.450000048E0,-5.295000076E1,5.347116126E1
3.895387552E1,-6.150000095E0,-3.318750143E0,-5.276250076E1,5.322328523E1
3.896387552E1,-5.962500095E0,-3.300000191E0,-5.268750381E1,5.312640085E1
3.897387552E1,-5.400000095E0,-3.187500238E0,-5.250000381E1,5.287315538E1
3.898387552E1,-5.287500381E0,-3.243750095E0,-5.257500076E1,5.293968530E1
3.899387552E1,-5.306250095E0,-3.225000143E0,-5.308125305E1,5.344320669E1
3.900387552E1,-5.043750286E0,-3.431250095E0,-5.310000229E1,5.344925759E1
3.901387552E1,-5.643750191E0,-3.487500191E0,-5.340000153E1,5.381054485E1
3.902387552E1,-6.187500477E0,-3.712500095E0,-5.334375381E1,5.382958192E1
3.903387552E1,-6.506250381E0,-3.712500095E0,-5.398125076E1,5.449852645E1
3.904387552E1,-6.393750191E0,-3.843750238E0,-5.415000153E1,5.466147750E1
3.905387552E1,-6.375000477E0,-3.787500143E0,-5.445000076E1,5.495260113E1
3.906387552E1,-6.525000095E0,-3.675000191E0,-5.431875229E1,5.483254602E1
3.907387552E1,-6.525000095E0,-3.581250191E0,-5.416875076E1,5.467773348E1
3.908387552E1,-7.162500381E0,-3.562500238E0,-5.456250381E1,5.514580349E1
3.909387552E1,-6.918750286E0,-3.656250238E0,-5.443125153E1,5.499089392E1
3.910387552E1,-6.956250191E0,-3.675000191E0,-5.458125305E1,5.514533732E1
3.911387552E1,-7.087500095E0,-4.050000191E0,-5.433750153E1,5.494724043E1
3.912387552E1,-7.181250095E0,-4.050000191E0,-5.471250153E1,5.533019680E1
3.913387552E1,-7.256250381E0,-4.181250095E0,-5.486250305E1,5.549802035E1
3.914387552E1,-6.993750095E0,-4.031250000E0,-5.488125229E1,5.547175290E1
3.915387552E1,-6.937500477E0,-3.918750048E0,-5.456250381E1,5.514120363E1
3.916387552E1,-6.675000191E0,-3.862500191E0,-5.428125381E1,5.482635362E1
3.917387552E1,-7.012500286E0,-3.825000048E0,-5.390625381E1,5.449486201E1
3.918387552E1,-7.237500191E0,-3.562500238E0,-5.358750153E1,5.419126440E1
3.919387552E1,-7.162500381E0,-3.243750095E0,-5.334375381E1,5.392012053E1
3.920387552E1,-7.200000286E0,-2.793750048E0,-5.330625153E1,5.386280252E1
3.921387552E1,-7.181250095E0,-2.606250048E0,-5.319375229E1,5.373954014E1
3.922387552E1,-7.425000191E0,-2.287500143E0,-5.293125153E1,5.349841748E1
3.923387552E1,-7.312500477E0,-2.550000191E0,-5.328750229E1,5.384731251E1
3.924387552E1,-6.712500095E0,-2.193750143E0,-5.338125229E1,5.384633964E1
3.925387552E1,-6.468750477E0,-2.325000048E0,-5.355000305E1,5.398938030E1
3.926387552E1,-6.093750477E0,-2.512500048E0,-5.349375153E1,5.389831077E1
3.927387552E1,-5.981250286E0,-2.231250048E0,-5.385000229E1,5.422708344E1
3.928387552E1,-6.318750381E0,-2.718750000E0,-5.332500076E1,5.376684773E1
3.929387552E1,-6.168750286E0,-2.700000048E0,-5.330625153E1,5.372987932E1
3.930387552E1,-6.093750477E0,-3.037500143E0,-5.360625076E1,5.403693480E1
3.931387552E1,-6.093750477E0,-2.775000095E0,-5.334375381E1,5.376235199E1
3.932387552E1,-6.393750191E0,-2.943750143E0,-5.341875076E1,5.388050333E1
3.933387552E1,-6.337500095E0,-2.737500191E0,-5.330625153E1,5.375141176E1
3.934387552E1,-6.318750381E0,-2.531250000E0,-5.349375153E1,5.392508957E1
3.935387552E1,-6.506250381E0,-2.943750143E0,-5.351250076E1,5.398689375E1
3.936387552E1,-5.943750381E0,-2.718750000E0,-5.379375076E1,5.418936604E1
3.937387552E1,-6.093750477E0,-2.625000000E0,-5.381250381E1,5.422001463E1
3.938387552E1,-6.262500286E0,-2.625000000E0,-5.336250305E1,5.379280869E1
3.939387552E1,-6.300000191E0,-2.456250191E0,-5.319375229E1,5.362180946E1
3.940387552E1,-6.506250381E0,-2.512500048E0,-5.308125305E1,5.353749505E1
3.941387552E1,-6.187500477E0,-2.418750048E0,-5.308125305E1,5.349537307E1
3.942387552E1,-5.831250191E0,-2.625000000E0,-5.310000229E1,5.348368300E1
3.943387552E1,-5.850000381E0,-2.606250048E0,-5.257500076E1,5.296362666E1
3.944387552E1,-5.962500095E0,-2.643750191E0,-5.268750381E1,5.308967772E1
3.945387552E1,-6.037500381E0,-2.756250143E0,-5.266875076E1,5.308526757E1
3.946387552E1,-5.568750381E0,-2.906250000E0,-5.317500305E1,5.354473101E1
3.947387552E1,-5.812500000E0,-3.225000143E0,-5.325000381E1,5.366328995E1
3.948387552E1,-5.718750000E0,-3.000000000E0,-5.304375076E1,5.343541519E1
3.949387552E1,-6.225000381E0,-3.112500191E0,-5.304375076E1,5.349839046E1
3.950387552E1,-7.068750381E0,-2.868750095E0,-5.291250229E1,5.345960959E1
3.951387552E1,-6.918750286E0,-2.681250095E0,-5.317500305E1,5.369021472E1
3.952387552E1,-6.993750095E0,-2.400000095E0,-5.334375381E1,5.385377064E1
3.953387552E1,-6.806250095E0,-2.231250048E0,-5.321250153E1,5.369240017E1
3.954387552E1,-6.562500477E0,-2.006250143E0,-5.304375076E1,5.348580136E1
3.955387552E1,-6.243750095E0,-2.137500048E0,-5.276250076E1,5.317362888E1
3.956387552E1,-5.868750095E0,-2.156250000E0,-5.296875381E1,5.333648397E1
3.957387552E1,-5.681250095E0,-2.137500048E0,-5.317500305E1,5.352033687E1
3.958387552E1,-5.025000095E0,-2.381250143E0,-5.332500076E1,5.361414631E1
3.959387552E1,-5.156250000E0,-2.381250143E0,-5.336250305E1,5.366389846E1
3.960387552E1,-5.306250095E0,-2.568750143E0,-5.308125305E1,5.340762299E1
3.961387552E1,-5.306250095E0,-2.906250000E0,-5.338125229E1,5.372299950E1
3.962387552E1,-5.925000191E0,-3.168750048E0,-5.341875076E1,5.383966509E1
3.963387552E1,-5.868750095E0,-2.981250048E0,-5.392500305E1,5.432527988E1
3.964387552E1,-6.000000000E0,-3.112500191E0,-5.383125305E1,5.425395343E1
3.965387552E1,-5.587500095E0,-3.037500143E0,-5.370000076E1,5.407528684E1
3.966387552E1,-5.193750381E0,-2.812500000E0,-5.362500381E1,5.394929317E1
3.967387552E1,-4.968750000E0,-2.662500143E0,-5.381250381E1,5.410695843E1
3.968387552E1,-4.593750000E0,-2.681250095E0,-5.371875381E1,5.398144267E1
3.969387552E1,-4.612500191E0,-2.493750095E0,-5.351250076E1,5.376877984E1
3.970387552E1,-4.631250381E0,-2.343750000E0,-5.353125381E1,5.378230917E1
3.971387552E1,-4.537500381E0,-2.250000000E0,-5.353125381E1,5.377031286E1
3.972387552E1,-4.818750381E0,-2.362500191E0,-5.366250229E1,5.393019483E1
3.973387552E1,-5.137500286E0,-2.587500095E0,-5.362500381E1,5.393264410E1
3.974387552E1,-5.943750381E0,-2.643750191E0,-5.377500153E1,5.416704139E1
3.975387552E1,-6.037500381E0,-3.018750191E0,-5.341875076E1,5.384354369E1
3.976387552E1,-6.150000095E0,-3.168750048E0,-5.358750153E1,5.403224776E1
3.977387552E1,-6.018750191E0,-3.412500143E0,-5.362500381E1,5.406950661E1
3.978387552E1,-5.775000095E0,-3.206250191E0,-5.338125229E1,5.378837014E1
3.979387552E1,-5.925000191E0,-2.887500048E0,-5.302500153E1,5.343308030E1
3.980387552E1,-5.568750381E0,-2.756250143E0,-5.281875229E1,5.318297180E1
3.981387552E1,-5.418750286E0,-2.700000048E0,-5.272500229E1,5.307144921E1
3.982387552E1,-5.418750286E0,-2.681250095E0,-5.236875153E1,5.271658271E1
3.983387552E1,-5.306250095E0,-2.550000191E0,-5.242500305E1,5.275452337E1
3.984387552E1,-5.475000381E0,-2.175000191E0,-5.223750305E1,5.256865016E1
3.985387552E1,-5.456250191E0,-1.725000024E0,-5.186250305E1,5.217725092E1
3.986387552E1,-5.212500095E0,-1.668750048E0,-5.210625076E1,5.239290269E1
3.987387552E1,-5.418750286E0,-2.231250048E0,-5.220000076E1,5.252791078E1
3.988387552E1,-5.625000000E0,-2.231250048E0,-5.229375076E1,5.264271527E1
3.989387552E1,-5.568750381E0,-2.156250000E0,-5.238750076E1,5.272675441E1
3.990387552E1,-5.362500191E0,-2.287500143E0,-5.248125076E1,5.280407888E1
3.991387552E1,-5.306250095E0,-1.987500072E0,-5.246250153E1,5.276760856E1
3.992387552E1,-5.400000095E0,-2.231250048E0,-5.236875153E1,5.269368666E1
3.993387552E1,-5.343750000E0,-2.418750048E0,-5.259375381E1,5.291983519E1
3.994387552E1,-5.662500381E0,-2.493750095E0,-5.246250153E1,5.282609929E1
3.995387552E1,-5.306250095E0,-1.987500072E0,-5.265000153E1,5.295402824E1
3.996387552E1,-5.343750000E0,-1.837500095E0,-5.280000305E1,5.310152910E1
3.997387552E1,-5.887500286E0,-1.781250119E0,-5.261250305E1,5.297085037E1
3.998387552E1,-5.850000381E0,-1.781250119E0,-5.261250305E1,5.296669552E1
3.999387552E1,-6.093750477E0,-1.950000048E0,-5.306250381E1,5.344684842E1
4.000387552E1,-5.850000381E0,-1.856250048E0,-5.330625153E1,5.365840680E1
4.001387552E1,-5.812500000E0,-2.006250143E0,-5.364375305E1,5.399502234E1
4.002387552E1,-5.868750095E0,-2.043750048E0,-5.381250381E1,5.417014592E1
4.003387552E1,-5.981250286E0,-2.306250095E0,-5.390625381E1,5.428607874E1
4.004387552E1,-6.300000191E0,-2.512500048E0,-5.364375305E1,5.407083225E1
4.005387552E1,-6.037500381E0,-2.643750191E0,-5.347500229E1,5.387965011E1
4.006387552E1,-6.187500477E0,-2.793750048E0,-5.362500381E1,5.405304095E1
4.007387552E1,-6.356250286E0,-2.756250143E0,-5.328750229E1,5.373599104E1
4.008387552E1,-6.375000477E0,-2.587500095E0,-5.325000381E1,5.369263166E1
4.009387552E1,-6.562500477E0,-2.456250191E0,-5.302500153E1,5.348598288E1
4.010387552E1,-6.637500286E0,-2.700000048E0,-5.276250076E1,5.324685810E1
4.011387552E1,-6.750000477E0,-2.700000048E0,-5.276250076E1,5.326099880E1
4.012387552E1,-6.412500381E0,-2.587500095E0,-5.281875229E1,5.326946509E1
4.013387552E1,-6.093750477E0,-2.625000000E0,-5.325000381E1,5.366178646E1
4.014387552E1,-6.412500381E0,-2.700000048E0,-5.347500229E1,5.392574553E1
4.015387552E1,-6.187500477E0,-2.681250095E0,-5.338125229E1,5.380550492E1
4.016387552E1,-6.206250191E0,-2.831250191E0,-5.377500153E1,5.420594348E1
4.017387552E1,-6.225000381E0,-2.943750143E0,-5.373750305E1,5.417689110E1
4.018387552E1,-5.868750095E0,-2.775000095E0,-5.411250305E1,5.450051229E1
4.019387552E1,-5.700000286E0,-2.587500095E0,-5.400000381E1,5.436161856E1
4.020387552E1,-5.587500095E0,-2.493750095E0,-5.405625153E1,5.440144553E1
4.021387552E1,-5.812500000E0,-2.456250191E0,-5.422500229E1,5.459092594E1
4.022387552E1,-5.250000000E0,-2.343750000E0,-5.400000381E1,5.430521224E1
4.023387552E1,-5.456250191E0,-2.550000191E0,-5.439375305E1,5.472616868E1
4.024387552E1,-5.362500191E0,-2.512500048E0,-5.426250076E1,5.458468699E1
4.025387552E1,-5.231250286E0,-2.175000191E0,-5.454375076E1,5.483718950E1
4.026387552E1,-5.043750286E0,-2.137500048E0,-5.452500153E1,5.479949010E1
4.027387552E1,-5.043750286E0,-2.137500048E0,-5.448750305E1,5.476217958E1
4.028387552E1,-5.193750381E0,-2.156250000E0,-5.471250153E1,5.500074800E1
4.029387552E1,-5.175000191E0,-2.175000191E0,-5.473125076E1,5.501837023E1
4.030387552E1,-5.306250095E0,-2.156250000E0,-5.493750381E1,5.523526980E1
4.031387552E1,-5.081250191E0,-2.231250048E0,-5.448750305E1,5.476938533E1
4.032387552E1,-5.081250191E0,-2.362500191E0,-5.439375305E1,5.468163203E1
4.033387552E1,-5.418750286E0,-2.981250048E0,-5.435625076E1,5.470697125E1
4.034387552E1,-5.493750095E0,-3.225000143E0,-5.422500229E1,5.459791928E1
4.035387552E1,-5.475000381E0,-3.637500048E0,-5.439375305E1,5.478948263E1
4.036387552E1,-5.643750191E0,-3.956250191E0,-5.403750229E1,5.447527407E1
4.037387552E1,-5.118750095E0,-3.562500238E0,-5.371875381E1,5.407954809E1
4.038387552E1,-4.706250191E0,-3.693750143E0,-5.334375381E1,5.367819531E1
4.039387552E1,-4.575000286E0,-3.675000191E0,-5.370000076E1,5.401968471E1
4.040387552E1,-4.556250095E0,-3.450000048E0,-5.362500381E1,5.392868392E1
4.041387552E1,-4.218750000E0,-3.243750095E0,-5.343750381E1,5.370183032E1
4.042387552E1,-4.312500000E0,-3.037500143E0,-5.336250305E1,5.362257729E1
4.043387552E1,-4.031250000E0,-2.700000048E0,-5.308125305E1,5.330253655E1
4.044387552E1,-3.693750143E0,-2.643750191E0,-5.332500076E1,5.351811760E1
4.045387552E1,-4.500000000E0,-2.981250048E0,-5.340000153E1,5.367213444E1
4.046387552E1,-5.268750191E0,-2.606250048E0,-5.351250076E1,5.383437569E1
4.047387552E1,-5.343750000E0,-2.193750143E0,-5.341875076E1,5.373016971E1
4.048387552E1,-5.531250000E0,-2.512500048E0,-5.326875305E1,5.361406005E1
4.049387552E1,-5.400000095E0,-2.437500000E0,-5.311875153E1,5.344813534E1
4.050387552E1,-5.531250000E0,-2.625000000E0,-5.341875076E1,5.376846924E1
